Party_Name,Make,Product_Name,Batch_No,Packing,Item_Code,Billed_Qty,Free_Qty,Rate,Total_Amount,Date
"[SHR51] - SHREE LAXMI DISTRIBUTORS, JODHPUR",ISCON,RAYNON-S CREAM,ILS26G0529,50GM TUBE,BCC2507016,0.0,1.0,184.3,0.0,2026-05-06
"[SHR51] - SHREE LAXMI DISTRIBUTORS, JODHPUR",ISCON,TARON-P TABLET,ILS26G0071,20X10 STRIP,T5313F,30.0,0.0,145.5,4365.0,2026-04-06
"[SHR51] - SHREE LAXMI DISTRIBUTORS, JODHPUR",ISCON,TRETCH STRETCH MARK CREAM,ILS26G0529,50GM TUBE,BCC2601011,0.0,1.0,155.2,0.0,2026-05-06
"[SHR51] - SHREE LAXMI DISTRIBUTORS, JODHPUR",ISCON,VITSEE TAB.,ILS26G0136,10X15 TAB,EHV-192,5.0,0.0,155.2,776.0,2026-04-10
"[SHR51] - SHREE LAXMI DISTRIBUTORS, JODHPUR",PEDIAISCON,MOXYCON-CL 457 (WFI) DSYP,ILS26G0529,30 ML,BDG25056B,100.0,0.0,36.86,3686.0,2026-05-06
"[SHR74] - SHREE PHARMACEUTICALS, AKOLA",ISCON,AM-PM SOFTGEL CAP.,ILS26G0043,10X10 CAP,ALD5770D,30.0,3.0,127.4,3822.0,2026-04-04
"[SHR74] - SHREE PHARMACEUTICALS, AKOLA",ISCON,KETOCOS-DT TABLET,ILS26G0043,10X15 TAB,VGT260451D,10.0,1.0,137.2,1372.0,2026-04-04
"[SHR74] - SHREE PHARMACEUTICALS, AKOLA",ISCON,SPENTA DSR CAPSULES,ILS26G0043,10X15 BOX,APGC260037,20.0,2.0,133.28,2665.6,2026-04-04
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",DERMAS,I-CLAMINE LOTION,ILS26G0063,1X100 ML,4131,20.0,0.0,31.0,620.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",DERMAS,IVODINE-MS OINTMENT,ILS26G0063,15 GM,E247A,20.0,0.0,17.0,340.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",DERMAS,KANACON-O OINTMENT,ILS26G0063,15 GM,5062B,20.0,0.0,15.0,300.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",DERMAS,LULOZ CREAM 15GM,ILS26G0063,15GM TUBE,6024,20.0,0.0,18.0,360.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,ACLON-P TAB.,ILS26G0063,10X10 TAB,25012068,5.0,0.0,68.0,340.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,ACLON-SP TAB.,ILS26G0063,10X10 TAB,VGT260900A,5.0,0.0,145.0,725.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,ACLON-COLD TABLET,ILS26G0063,20X10 TAB,GAG24001B,10.0,0.0,220.0,2200.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,AM-PM SYP. 200ML,ILS26G0063,200 ML,KB394,72.0,0.0,29.0,2088.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,COZITH-250 TAB.,ILS26G0063,6X10 TAB,GAJ26004F,3.0,0.0,345.0,1035.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,COZITH-500 (3X10) TAB.,ILS26G0063,10X3 BOX,GAK25032A,3.0,0.0,335.0,1005.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,DICLONEX-MR TAB.,ILS26G0063,10X10 BOX,VG253871,5.0,0.0,110.0,550.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,DICLONEX GEL.,ILS26G0063,30 GM,A2609B,20.0,0.0,17.0,340.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,DICLONEX-P TAB.,ILS26G0063,10X10 BOX,26RT0158C,5.0,0.0,85.0,425.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,EPO-DSR CAPSULE,ILS26G0063,10X1X10 BOX,GCB25008A,5.0,0.0,195.0,975.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,ISCAINE-MPS,ILS26G0262,170 ML,OML26123B,96.0,0.0,31.0,2976.0,2026-04-18
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,ISCOZOLE-20 CAP.,ILS26G0063,15X20 BOX,C2510015,3.0,0.0,210.0,630.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,LV-MONT TAB.,ILS26G0262,10X10 TAB,OMT26012A,10.0,0.0,130.0,1300.0,2026-04-18
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,OXYRICH CAP.,ILS26G0262,10X1X10 CAP,MNC-12613,5.0,0.0,155.0,775.0,2026-04-18
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,RABECON-20 TAB.,ILS26G0063,10X10 TAB,TG25-2255O,3.0,0.0,78.0,234.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,RABECON-DSR CAP.,ILS26G0063,10X10 CAP,GCH25062A,5.0,0.0,125.0,625.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,REE-D3 (SOFT GEL) CAP.,ILS26G0063,10X1X4 CAP,BSG251732A,3.0,0.0,160.0,480.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",ISCON,SCOFF-OZ TAB.,ILS26G0063,10X10 TAB,VGT253184A,5.0,0.0,250.0,1250.0,2026-04-06
"[SHR75] - SHREE SAI MEDICAL, SINDHUDURG",PEDIAISCON,SALBRON-P 100ML SYP.,ILS26G0063,100 ML,DLS5876,25.0,0.0,25.0,625.0,2026-04-06
"[SHR82] - SHREE PHARMA, PALANPUR",ISCON,CALOREX-D TAB. *,ILS26G0018,15X20 BOX,CX0125309,6.0,0.0,132.0,792.0,2026-04-03
"[SHR82] - SHREE PHARMA, PALANPUR",ISCON,ISCAINE-MPS,ILS26G0343,170 ML,OML26123B,48.0,0.0,25.0,1200.0,2026-04-24
"[SHR82] - SHREE PHARMA, PALANPUR",ISCON,ONZYME TABLET,ILS26G0018,10X15 BOX,EHV-256,3.0,0.0,125.0,375.0,2026-04-03
"[SHR82] - SHREE PHARMA, PALANPUR",ISCON,RIFASER 400 TABLET,ILS26G0018,10X1X10 BOX,FT5305,3.0,0.0,980.0,2940.0,2026-04-03
"[SHR82] - SHREE PHARMA, PALANPUR",OTHCURE,FEBUTEL-40 TABLET,ILS26G0018,10X10 TAB,APGT260245,5.0,0.0,145.0,725.0,2026-04-03
"[SHR84] - SHREE KRISHNA PHARMA, BHUJ",ISCON,EPO-DSR CAPSULE,ILS26G0028,10X1X10 BOX,GCB25008A,10.0,1.0,170.0,1700.0,2026-04-04
"[SHR84] - SHREE KRISHNA PHARMA, BHUJ",ISCON,MOXYCON-CL INJ.,ILS26G0374,1 VIAL,25DD19G,100.0,30.0,42.0,4200.0,2026-04-25
"[SHR84] - SHREE KRISHNA PHARMA, BHUJ",ISCON,NIFTRON-100 TABLET,ILS26G0374,10X10 BOX,2526973,15.0,3.0,180.0,2700.0,2026-04-25
"[SHR84] - SHREE KRISHNA PHARMA, BHUJ",ISCON,RCON-LSR CAP.,ILS26G0028,10X10 CAP,GCI25009B,20.0,2.0,200.0,4000.0,2026-04-04
"[SHR84] - SHREE KRISHNA PHARMA, BHUJ",OBGYN,DESOTOL TABLET,ILS26G0306,10X1X21 TAB,UHT26110B,10.0,1.0,410.0,4100.0,2026-04-21
"[SHR84] - SHREE KRISHNA PHARMA, BHUJ",OBGYN,XTRA-500 TABLET,ILS26G0374,10X10 BOX,GEQ25004,15.0,3.0,485.0,7275.0,2026-04-25
"[SHR87] - SHRI RAM CHEMIST, KUTCH",OBGYN,LETROVA 2.5 MG TAB,ILS26G0328,10X1X5 BOX,MT25157-A,20.0,0.0,150.0,3000.0,2026-04-23
"[SHR92] - SHRI HANUMAN PHARMA, RAIBAG",ABY BABY,ABYBABY SHAMPOO,ILS26G0403,100ML BOT,282,0.0,3.0,58.95,0.0,2026-04-28
"[SHR92] - SHRI HANUMAN PHARMA, RAIBAG",ISCON,ACLON-SP TAB.,ILS26G0403,10X10 TAB,GAB26006,100.0,10.0,130.5,13050.0,2026-04-28
"[SHR92] - SHRI HANUMAN PHARMA, RAIBAG",ISCON,ACLON-PT TABLET,ILS26G0110,10X10 TAB,GENT10853,20.0,0.0,180.0,3600.0,2026-04-08
"[SHR92] - SHRI HANUMAN PHARMA, RAIBAG",ISCON,CMT PLUS EYE DROP,ILS26G0403,10 ML,24EI02A,0.0,5.0,11.48,0.0,2026-04-28
"[SHR92] - SHRI HANUMAN PHARMA, RAIBAG",ISCON,DOZADIN-5 TABLET,ILS26G0403,10X10 TAB,TG24-1904A,0.0,1.0,73.8,0.0,2026-04-28
"[SHR92] - SHRI HANUMAN PHARMA, RAIBAG",OBGYN,CALOREX-CD TABLET,ILS26G0403,10X10 TAB,NPT-1306,100.0,10.0,122.4,12240.0,2026-04-28
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ABY BABY,ABYBABY SHAMPOO,ILS26G0500,100ML BOT,282,0.0,3.0,69.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",BI-CURE,RICID-DSR CAP,ILS26G0500,10X10 CAP,VGC250547C,50.0,15.0,131.0,6550.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,CMT PLUS EYE DROP,ILS26G0500,10 ML,24EI02A,0.0,3.0,13.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,DOZADIN-5 TABLET,ILS26G0500,10X10 TAB,TG24-1904A,0.0,1.0,82.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,GO-MIGRAIN TABLET,ILS26G0500,10X10 BOX,GENT12333A,0.0,0.2,290.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,ISCON GUMMIES -  AMLA,ILS26G0500,10 NOS,GP-259,0.0,1.0,40.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,ISCON GUMMIES -  CALCIUM + D2,ILS26G0500,10 NOS,GP-123,0.0,1.0,40.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,ISCON GUMMIES -  COLLAGEN,ILS26G0500,10 NOS,GP-261,0.0,1.0,40.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,ISCON GUMMIES -  EYE PROTECTIVE,ILS26G0500,10 NOS,GP-263,0.0,1.0,40.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,ISCON GUMMIES -  TURMERIC AND GINGER,ILS26G0500,10 NOS,GP-254,0.0,1.0,40.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,ISCON GUMMIES -  IMMUNITY BOOSTER,ILS26G0500,10 NOS,GP-264,0.0,1.0,40.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,ISCON GUMMIES -  WEIGHT LOSS,ILS26G0500,10 NOS,GP-265,0.0,1.0,40.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,ISCON GUMMIES - FEMALE VITALITY,ILS26G0500,10 NOS,GP-256,0.0,1.0,39.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,ISCON GUMMIES - MALE VITALITY,ILS26G0500,10 NOS,GP-255,0.0,1.0,39.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,IZPO-200 TABLET,ILS26G0500,10X10 BOX,CT26146C,0.0,0.2,590.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,TRETCH STRETCH MARK CREAM,ILS26G0500,50GM TUBE,BCC2601011,0.0,1.0,160.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",ISCON,VORYX-200 TABLET,ILS26G0500,10X1X4 BOX,VGT260142B,0.0,0.2,1430.0,0.0,2026-05-04
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",OBGYN,FOXYL-OD TABLET,ILS26G0556,10X10 TAB,GT25620,50.0,10.0,130.0,6500.0,2026-05-08
"[SHU04] - SHUBHAM DISTRIBUTOR, SIKAR",OBGYN,PREDERA-16 TAB.,ILS26G0500,10X10 TAB,WEA/10025A,10.0,1.0,310.0,3100.0,2026-05-04
"[SHU06] - SHUBHAM PHARMA, PATAN",DERMAS,GLOWNEC FACEWASH,ILS26G0015,70 ML,307,36.0,0.0,36.0,1296.0,2026-04-03
"[SHU06] - SHUBHAM PHARMA, PATAN",ISCON,CMT-TEAR EYE DROP.,ILS26G0015,10 ML,25EJ31A,60.0,0.0,10.0,600.0,2026-04-03
"[SHU06] - SHUBHAM PHARMA, PATAN",ISCON,LIFCO-D TABLET,ILS26G0015,10X10 BOX,MT25176,30.0,0.0,48.0,1440.0,2026-04-03
"[SHU06] - SHUBHAM PHARMA, PATAN",ISCON,LINZON- 600 TAB,ILS26G0015,10X1X10 BOX,GBR25009B,10.0,0.0,650.0,6500.0,2026-04-03
"[SHU06] - SHUBHAM PHARMA, PATAN",ISCON,MEROPEE 1GM INJ.,ILS26G0015,1 GM,PN26A-001M,48.0,0.0,105.0,5040.0,2026-04-03
"[SHU06] - SHUBHAM PHARMA, PATAN",ISCON,RIFASER 400 TABLET,ILS26G0015,10X1X10 BOX,FT5305,10.0,0.0,780.0,7800.0,2026-04-03
"[SID03] - SIDDHI MEDICALS, MANWATH",DERMAS,DIVA PLUS LOTION,ILS26G0363,100 ML,4083,50.0,0.0,44.1,2205.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",DERMAS,I-CLAMINE LOTION,ILS26G0363,1X100 ML,4131,100.0,0.0,30.6,3060.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",GIFT,GIFT MOUSE PAD,ILS26G0363,1 NOS,ADIVYA25,0.0,2.0,43.2,0.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",GIFT,GIFT BALL PEN(ATOM),ILS26G0363,1 NOS,2026,0.0,10.0,0.0,0.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",ISCON,BENFLOX-DX DROPS,ILS26G0363,10 ML,26EC08K,64.0,0.0,11.7,748.8,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",ISCON,CINIM-PLUS TAB.,ILS26G0363,20X10 TAB,VGT253069C,30.0,0.0,162.0,4860.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",ISCON,DRONE-A TABLET,ILS26G0363,10X10 TAB,GT25443,10.0,0.0,139.5,1395.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",ISCON,DROZIN-25 TABLET,ILS26G0363,10X10 TAB,TG25-1951G,20.0,0.0,58.5,1170.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",ISCON,ISOGEL SUSP. (REGULAR),ILS26G0363,170 ML,IL1002,13.0,0.0,19.8,257.4,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",ISCON,MOCER OINTMENT,ILS26G0363,10 GM,6023,100.0,0.0,9.9,990.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",ISCON,T-32 GUM PAINT,ILS26G0363,15 ML,981,55.0,0.0,16.65,915.75,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",ISCON,YMOX EYE DROPS,ILS26G0363,5 ML,26EB15Q,100.0,0.0,10.8,1080.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",ISCON,YMOX-D DROP,ILS26G0363,5 ML,25EH21G,64.0,0.0,13.05,835.2,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",PEDIAISCON,BENVER-I SUSP.,ILS26G0363,10 ML,25RL0221A,100.0,0.0,10.35,1035.0,2026-04-24
"[SID03] - SIDDHI MEDICALS, MANWATH",PEDIAISCON,BIOLIFE SACHET*,ILS26G0363,50X1 GM,NPP-833,20.0,0.0,171.0,3420.0,2026-04-24
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",BI-CURE,BITOPROL-50 XL,ILS26G0278,10X10 BOX,THT-25023,1.0,0.0,99.0,99.0,2026-04-18
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",BI-CURE,TELBICURE-A TABLET,ILS26G0278,10X10 TAB,TG26-0253B,20.0,0.0,121.0,2420.0,2026-04-18
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",DERMAS,ZETONE SHAMPOO,ILS26G0278,100 ML,980,10.0,0.0,49.0,490.0,2026-04-18
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",ISCON,CALOREX-XT TABLET,ILS26G0057,10X15 TAB,YT2284B,5.0,0.0,370.0,1850.0,2026-04-06
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",ISCON,ISODENT GEL.,ILS26G0278,75 GM,0816,88.0,8.0,34.0,2992.0,2026-04-18
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",ISCON,MECOSON-L SOFTGEL CAPS,ILS26G0278,10X1X10 BOX,CD-252087D,10.0,1.0,300.0,3000.0,2026-04-18
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",ISCON,OMICLUB-369 CAP.,ILS26G0278,10X1X10 CAP,ALF0262B,10.0,1.0,200.0,2000.0,2026-04-18
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",ISCON,RCON-DSR CAP.,ILS26G0057,10X10 CAP,GCH26003D,40.0,4.0,125.0,5000.0,2026-04-06
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",ISCON,RCON-LSR CAP.,ILS26G0057,10X10 CAP,GCI25009B,6.0,0.0,200.0,1200.0,2026-04-06
"[SID06] - SIDHI VINAYAK PHARMA, DHANBAD",ISCON,REE-D3 (SOFT GEL) CAP.,ILS26G0278,10X1X4 CAP,BSG251732A,20.0,2.0,160.0,3200.0,2026-04-18
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ABY BABY,ABYBABY SHAMPOO,ILS26G0503,100ML BOT,282,0.0,1.0,69.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ADIVYA,PROLACTIVE CAPSULES,ILS26G0503,20CAPS BOT,MSC-092510,50.0,5.0,50.0,2500.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",DERMAS,CL-CIN 300 CAPSULES,ILS26G0503,10X10 CAP,HC-240710,1.0,1.0,460.0,460.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",DERMAS,EYE SHINE UNDER EYE ROLL ON,ILS26G0503,15 ML,K/01061,5.0,0.0,100.0,500.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",GENOMIX,ULSUFIX -100 TABLET,ILS26G0503,10X10 BOX,FT5546,3.0,0.0,310.0,930.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",GIFT,GIFT DIARY-2026,ILS26G0503,1 NOS,2026-1,0.0,5.0,140.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",GIFT,GIFT MOUSE PAD,ILS26G0503,1 NOS,ADIVYA25,0.0,3.0,47.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",GIFT,GIFT KEY RING,ILS26G0503,1 NOS,1,0.0,10.0,10.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",GIFT,GIFT SHOPPING BAG,ILS26G0503,1 NOS,1,0.0,10.0,15.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",GIFT,GIFT BALL PEN(ATOM),ILS26G0503,1 NOS,2026,0.0,15.0,10.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,CALOREX-MAX SOFTGEL CAPSULES,ILS26G0503,10X1X10 BOX,HPDH25163C,0.0,0.2,375.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,HI-CLAR TAB.,ILS26G0503,10X1X10 BOX,AL-25227,3.0,0.0,845.0,2535.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,CLIDICLON TABLET,ILS26G0549,20X10 TAB,BT25-736,10.0,0.0,140.9,1409.0,2026-05-07
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,CLONAR-P TABLET,ILS26G0549,10X10 TAB,NT240375,10.0,0.0,90.9,909.0,2026-05-07
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,CMT PLUS EYE DROP,ILS26G0503,10 ML,24EI02A,0.0,5.0,13.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,DOZADIN-5 TABLET,ILS26G0503,10X10 TAB,TG24-1904A,0.0,1.0,82.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,DRONE-80 TABLET,ILS26G0503,10X10 BOX,VGT252584,3.0,0.0,110.0,330.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,EPO-LSR CAPSULES,ILS26G0503,10X1X10 BOX,GC26019,0.0,0.2,265.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,GO-MIGRAIN TABLET,ILS26G0503,10X10 BOX,GENT12333A,0.0,0.2,290.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,ISCON GUMMIES -  AMLA,ILS26G0503,10 NOS,GP-259,0.0,3.0,40.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,ISCON GUMMIES -  COLLAGEN,ILS26G0503,10 NOS,GP-261,0.0,3.0,40.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,ISCON GUMMIES -  EYE PROTECTIVE,ILS26G0503,10 NOS,GP-263,0.0,3.0,40.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,ISCON GUMMIES -  TURMERIC AND GINGER,ILS26G0503,10 NOS,GP-254,0.0,3.0,40.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,ISCON GUMMIES -  IMMUNITY BOOSTER,ILS26G0503,10 NOS,GP-264,0.0,3.0,40.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,ISCON GUMMIES -  WEIGHT LOSS,ILS26G0503,10 NOS,GP-265,0.0,3.0,40.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,ISCON GUMMIES -  SHILAJIT,ILS26G0503,10 NOS,GP/29,0.0,2.0,37.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,LIFCO-BL,ILS26G0503,100 ML,KL25805B,20.0,0.0,28.0,560.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,LINZON- 600 TAB,ILS26G0503,10X1X10 BOX,GBR25009B,3.0,0.0,765.0,2295.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,LULOZ ULTRA CREAM,ILS26G0503,15GM TUBE,EX-25250,0.0,1.0,21.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,LVMONT-XL TABLET,ILS26G0503,10X10 BOX,GFA24002C,0.0,1.0,230.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,PREGALIFE-D CAPSULES,ILS26G0503,3X10 BOX,HC-2501010,10.0,0.0,65.0,650.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,PREGALIFE-75 SR TABLET,ILS26G0503,10X10 BOX,VGT261113,0.0,0.2,145.0,0.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,SULTAXCIN 375MG. TAB.,ILS26G0503,10X1X10 TAB,BTG26001E,3.0,0.0,1500.0,4500.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,TARON-P TABLET,ILS26G0549,20X10 STRIP,T5313F,10.0,0.0,181.81,1818.1,2026-05-07
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,THROMEASE OINTMENT,ILS26G0503,20GM TUBE,E5K034A,30.0,0.0,28.0,840.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,VERISTO-GP TABLET,ILS26G0503,10X1X10 BOX,HT-2506361,3.0,0.0,610.0,1830.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",ISCON,WESURE-M TABLET,ILS26G0503,10X1X0 TAB,MNT-226193,3.0,0.0,700.0,2100.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",OBGYN,AMNICON TABLET,ILS26G0503,10X1X10 BOX,AK18236,3.0,0.0,250.0,750.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",OBGYN,CABGYN-0.5 TABLET,ILS26G0503,10X1X4 TAB,UHT25455,3.0,0.0,450.0,1350.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",OBGYN,DYDABOON TABLET,ILS26G0478,10X1X10 TAB,UHT25438G,1.0,0.0,1400.0,1400.0,2026-05-02
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",OBGYN,FOXYL-OD TABLET,ILS26G0503,10X10 TAB,GT25620,3.0,0.0,130.0,390.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",OBGYN,OVAGEST 200 (SR) TABLET,ILS26G0503,10X1X10 BOX,25S2HTB333,3.0,0.0,560.0,1680.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",OBGYN,OXYBORN INJECTION,ILS26G0503,1ML INJ,IA25-42,50.0,25.0,5.5,275.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",OBGYN,PIRAMET TABLET,ILS26G0503,10X1X10 BOX,G007,2.0,0.0,2490.0,4980.0,2026-05-05
"[SID12] - SIDDHI VINAYAK PHARMA STORE, KOTA",OBGYN,V-CLEAN WASH (NEW),ILS26G0503,100ML NOS,C-1058,20.0,0.0,44.0,880.0,2026-05-05
"[SID15] - SIDDHIVINAYAK MEDICINE, DHULE",ADIVYA,SCODIN OIL 50ML.,ILS26G0047,50 ML,RP2705,75.0,0.0,27.0,2025.0,2026-04-06
"[SID15] - SIDDHIVINAYAK MEDICINE, DHULE",DERMAS,BENOXY-CL SOAP,ILS26G0047,75GM NOS,BC-002,24.0,0.0,19.0,456.0,2026-04-06
